timestamp,market-cap,total-btc,n-transactions-avg,block-size-avg(MB),market-price
21/03/2020 00:00,1.33E+11,18093375,257055.4286,1.108333782,6226.44
22/03/2020 00:00,1.31E+11,18094700,255044.5714,0.843088583,6189.85
23/03/2020 00:00,1.30E+11,18096025,253532.7143,1.160538375,5822.62
24/03/2020 00:00,1.30E+11,18097350,253504.8571,1.170288614,6502.16
25/03/2020 00:00,1.30E+11,18098675,251636.5714,1.125291511,6768.49
26/03/2020 00:00,1.31E+11,18100012.5,255513.5714,1.135452525,6698.46
27/03/2020 00:00,1.29E+11,18101337.5,254363.8571,1.110375026,6763.75
28/03/2020 00:00,1.28E+11,18102675,253611.1429,0.910426519,6369.09
29/03/2020 00:00,1.28E+11,18104012.5,256992,0.769856338,6260.95
30/03/2020 00:00,1.24E+11,18105337.5,259422.2857,1.055633204,5885.41
31/03/2020 00:00,1.22E+11,18106662.5,261150.2857,1.025871107,6405.29
01/04/2020 00:00,1.20E+11,18107987.5,270247.2857,1.11369449,6428.28
02/04/2020 00:00,1.29E+11,18109325,271154.1429,1.115204471,6652.87
03/04/2020 00:00,1.29E+11,18110675,271470.8571,1.148502318,6809.11
04/04/2020 00:00,1.30E+11,18112000,273277.5714,1.077272732,6741.67
05/04/2020 00:00,1.29E+11,18113325,274340.2857,0.769681286,6871.69
06/04/2020 00:00,1.29E+11,18114650,274860.5714,1.164635859,6777.44
07/04/2020 00:00,1.30E+11,18115975,278081,1.137403304,7343.2
08/04/2020 00:00,1.38E+11,18117300,278753.5714,1.116311861,7205.55
09/04/2020 00:00,1.34E+11,18118637.5,276972.1429,1.069383357,7365.03
10/04/2020 00:00,1.32E+11,18119962.5,278375.2857,0.900077294,7293.69
11/04/2020 00:00,1.31E+11,18121287.5,277600.7143,0.784763679,6873.24
12/04/2020 00:00,1.31E+11,18122625,275925,0.80040198,6891.6
13/04/2020 00:00,1.31E+11,18123975,277016.8571,0.929310292,6915.37
14/04/2020 00:00,1.31E+11,18125325,275105.5714,0.988374018,6857.66
15/04/2020 00:00,1.32E+11,18126650,278489.8571,1.176886651,6871.95
16/04/2020 00:00,1.32E+11,18127975,283660.8571,1.111490403,6623.8
17/04/2020 00:00,1.34E+11,18129300,283037.5714,1.286230614,7112.27
18/04/2020 00:00,1.33E+11,18130625,288935,1.150726076,7034.89
19/04/2020 00:00,1.31E+11,18131962.5,292285.7143,0.97585277,7259.36
20/04/2020 00:00,1.30E+11,18133287.5,295528.1429,1.049269988,7130.04
21/04/2020 00:00,1.31E+11,18134625,297165.2857,1.068249134,6840.24
22/04/2020 00:00,1.30E+11,18135950,292665.5714,1.031391221,6852.52
23/04/2020 00:00,1.26E+11,18137275,293543,1.287894373,7130.99
24/04/2020 00:00,1.33E+11,18138625,298662,1.273850389,7477.6
25/04/2020 00:00,1.33E+11,18139950,297472.1429,1.239612485,7507.08
26/04/2020 00:00,1.32E+11,18141275,297593.4286,1.072414613,7549.52
27/04/2020 00:00,1.35E+11,18142612.5,297651.5714,1.179406794,7699.27
28/04/2020 00:00,1.34E+11,18143950,299455,1.215701039,7790.66
29/04/2020 00:00,1.37E+11,18145275,306975.8571,1.195938752,7765.33
30/04/2020 00:00,1.43E+11,18146612.5,305965.4286,1.268807178,8777.63
01/05/2020 00:00,1.50E+11,18147937.5,308896.7143,1.250539879,8628.77
02/05/2020 00:00,1.46E+11,18149262.5,309749.2857,1.341512074,8824.66
03/05/2020 00:00,1.44E+11,18150587.5,313880.5714,1.19645581,8973.82
04/05/2020 00:00,1.41E+11,18151912.5,316006.4286,1.086099006,8903.95
05/05/2020 00:00,1.47E+11,18153262.5,316806.4286,1.204144266,8885.93
06/05/2020 00:00,1.46E+11,18154600,317091.2857,1.210363383,9030.96
07/05/2020 00:00,1.47E+11,18155925,319950.4286,1.31399202,9170.79
08/05/2020 00:00,1.49E+11,18157262.5,317529.1429,1.274328599,10002.48
09/05/2020 00:00,1.47E+11,18158587.5,321190,1.292073691,9821.8
10/05/2020 00:00,1.55E+11,18159912.5,321909.5714,1.246688794,9527.39
11/05/2020 00:00,1.57E+11,18161237.5,319015.4286,1.283646981,8754.46
12/05/2020 00:00,1.60E+11,18162562.5,321321.1429,1.279955788,8617.25
13/05/2020 00:00,1.58E+11,18163887.5,316092.7143,1.296750555,8814.53
14/05/2020 00:00,1.60E+11,18165212.5,305630.4286,1.323246377,9305.93
15/05/2020 00:00,1.62E+11,18166537.5,303775.7143,1.272443528,9790.31
16/05/2020 00:00,1.61E+11,18167862.5,301512.2857,1.262686357,9303.59
17/05/2020 00:00,1.57E+11,18169187.5,294372.1429,1.327792324,9385.7
18/05/2020 00:00,1.57E+11,18170550,289784.1429,1.352731383,9669.4
19/05/2020 00:00,1.57E+11,18172375,279738.7143,1.333283061,9719.37
20/05/2020 00:00,1.59E+11,18174550,277344.5714,1.327850148,9785.74
21/05/2020 00:00,1.57E+11,18175875,281592.1429,1.295657931,9510.67
22/05/2020 00:00,1.52E+11,18177200,277041,1.297051252,9057.57
23/05/2020 00:00,1.51E+11,18178550,273137.4286,1.278850555,9167.26
24/05/2020 00:00,1.53E+11,18179887.5,269954.8571,1.41277356,9178.32
25/05/2020 00:00,1.51E+11,18181212.5,268833.7143,1.2793314,8730.73
26/05/2020 00:00,1.52E+11,18182537.5,271817.2857,1.307555581,8899.66
27/05/2020 00:00,1.57E+11,18183875,273658.7143,1.34352729,8842.85
28/05/2020 00:00,1.63E+11,18185200,273862.5714,1.281801489,9197.54
29/05/2020 00:00,1.64E+11,18186525,274173.4286,1.270912551,9569.21
30/05/2020 00:00,1.70E+11,18187850,276575.7143,1.245524103,9425.98
31/05/2020 00:00,1.68E+11,18189175,282846.7143,1.05190532,9698.1
01/06/2020 00:00,1.70E+11,18190512.5,288909.1429,1.269376455,9450.84
02/06/2020 00:00,1.70E+11,18191850,290099.4286,1.283667217,10204.23
03/06/2020 00:00,1.72E+11,18193175,293109.8571,1.282827432,9525.57
04/06/2020 00:00,1.70E+11,18194500,295734.8571,1.236471563,9658.04
05/06/2020 00:00,1.72E+11,18195825,302323.7143,1.042586804,9794.56
06/06/2020 00:00,1.71E+11,18197150,302156.1429,0.793185082,9623.75
07/06/2020 00:00,1.70E+11,18198475,301290.5714,0.861702465,9670.43
08/06/2020 00:00,1.66E+11,18199800,302571,1.151651278,9753.85
09/06/2020 00:00,1.72E+11,18201137.5,305851,1.176594881,9782.59
10/06/2020 00:00,1.75E+11,18202475,307445.7143,1.080857506,9775.15
11/06/2020 00:00,1.78E+11,18203812.5,309475,1.382471195,9892.13
12/06/2020 00:00,1.78E+11,18205137.5,308216.7143,1.355473221,9286.42
13/06/2020 00:00,1.79E+11,18206462.5,307546.4286,1.067535646,9459.97
14/06/2020 00:00,1.85E+11,18207800,310882.8571,0.825322441,9473.5
15/06/2020 00:00,1.86E+11,18209137.5,307624.7143,1.129341761,9330.07
16/06/2020 00:00,1.80E+11,18210475,309545.1429,1.22310094,9426.7
17/06/2020 00:00,1.86E+11,18211800,310742.8571,1.271521826,9526
18/06/2020 00:00,1.88E+11,18213137.5,303801,1.249730742,9454.81
19/06/2020 00:00,1.90E+11,18214462.5,307496.4286,1.284985049,9380.03
20/06/2020 00:00,1.86E+11,18215787.5,308059.5714,1.107477416,9300.15
21/06/2020 00:00,1.87E+11,18217125,305733.4286,0.981158459,9357.43
22/06/2020 00:00,1.87E+11,18218450,306723.1429,1.103866923,9284.78
23/06/2020 00:00,1.82E+11,18219775,308828.7143,1.304964854,9691.9
24/06/2020 00:00,1.78E+11,18221100,305796.4286,1.288159849,9621.49
25/06/2020 00:00,1.75E+11,18222425,309837.2857,1.253759667,9276.58
26/06/2020 00:00,1.78E+11,18223787.5,307871.4286,1.186091189,9240.85
27/06/2020 00:00,1.85E+11,18225112.5,306638,1.105369536,9154.45
28/06/2020 00:00,1.86E+11,18226450,307419.2857,0.9017818,9004.23
29/06/2020 00:00,1.75E+11,18227775,309423.2857,1.248924407,9127.47
30/06/2020 00:00,1.77E+11,18229100,301491.4286,1.189839531,9185.35
01/07/2020 00:00,1.77E+11,18230425,311527,1.295763333,9133.97
02/07/2020 00:00,1.76E+11,18231750,315425,1.133437396,9236.38
03/07/2020 00:00,1.80E+11,18233075,315514.7143,1.198966086,9087.98
04/07/2020 00:00,1.78E+11,18234400,317394.4286,1.037606389,9072.42
05/07/2020 00:00,1.76E+11,18235725,318708,0.921691712,9131.31
06/07/2020 00:00,1.70E+11,18237075,322042.7143,1.227644104,9089.09
07/07/2020 00:00,1.68E+11,18238400,328648.7143,1.103862236,9348.91
08/07/2020 00:00,1.60E+11,18239725,323632.2857,1.247866834,9256.23
09/07/2020 00:00,1.60E+11,18241050,326953.5714,1.267096006,9440.07
10/07/2020 00:00,1.58E+11,18242375,329094.5714,1.208174025,9238.04
11/07/2020 00:00,1.60E+11,18243700,331683.7143,1.091070692,9287.4
12/07/2020 00:00,1.58E+11,18245025,332863.7143,0.979820947,9235.96
13/07/2020 00:00,1.56E+11,18246350,328786.5714,1.143550707,9295.9
14/07/2020 00:00,1.58E+11,18247687.5,330768.2857,1.259092438,9238.13
15/07/2020 00:00,1.61E+11,18249012.5,326283.8571,1.313624087,9254.52
16/07/2020 00:00,1.59E+11,18250337.5,323874,1.276772463,9193.51
17/07/2020 00:00,1.60E+11,18251675,316432.7143,1.264411822,9131
18/07/2020 00:00,1.62E+11,18253012.5,317040,1.276202185,9154.19
19/07/2020 00:00,1.66E+11,18254337.5,316287,1.332783611,9174.71
20/07/2020 00:00,1.67E+11,18255675,316218.4286,1.287877816,9214.66
21/07/2020 00:00,1.67E+11,18257000,309507.5714,1.290345384,9163.87
22/07/2020 00:00,1.64E+11,18258337.5,316468.7143,1.260738632,9392.66
23/07/2020 00:00,1.60E+11,18259662.5,315096.7143,1.293743603,9537.4
24/07/2020 00:00,1.47E+11,18261000,325886,1.314238963,9613.11
25/07/2020 00:00,1.43E+11,18262325,323437.5714,1.370815563,9551.28
26/07/2020 00:00,1.48E+11,18263650,326507.1429,1.343587361,9707.5
27/07/2020 00:00,1.43E+11,18264975,328938.8571,1.28513553,9938.83
28/07/2020 00:00,1.39E+11,18266312.5,334920.4286,1.280557683,11042.4
29/07/2020 00:00,84469613600,18267650,332310.2857,1.283028885,10934.94
30/07/2020 00:00,97760019183,18268987.5,331102.2857,1.287137022,11102.67
31/07/2020 00:00,97882190865,18270325,329312.8571,1.299889137,11114.93
01/08/2020 00:00,96657028500,18271650,329716,1.287825234,11343.88
02/08/2020 00:00,88459471975,18272975,328185.8571,1.353125277,11823.69
03/08/2020 00:00,95528968594,18274312.5,329183.5714,1.326875364,11077.77
04/08/2020 00:00,98714934152,18275637.5,325510.7143,1.310942876,11242.57
05/08/2020 00:00,98768705350,18276962.5,317695.4286,1.267972853,11194.25
06/08/2020 00:00,1.19E+11,18278287.5,321813,1.277008282,11750.28
07/08/2020 00:00,1.14E+11,18279625,317469.1429,1.301960691,11772.94
08/08/2020 00:00,1.13E+11,18280950,315601.4286,1.327259739,11605.6
09/08/2020 00:00,1.08E+11,18282275,312820.4286,1.250962391,11767.6
10/08/2020 00:00,1.18E+11,18283600,309193.8571,1.249095445,11684.06
11/08/2020 00:00,1.22E+11,18284925,312182.4286,1.285126143,11893.03
12/08/2020 00:00,1.21E+11,18286262.5,319981.1429,1.300253535,11392.43
13/08/2020 00:00,1.21E+11,18287587.5,315514.5714,1.207145844,11573.11
14/08/2020 00:00,1.25E+11,18288912.5,321111.7143,1.264694557,11777.43
15/08/2020 00:00,1.22E+11,18290250,325415.8571,1.229856109,11774.38
16/08/2020 00:00,1.14E+11,18291587.5,327796.8571,1.147488007,11873.98
17/08/2020 00:00,1.12E+11,18292937.5,325593.5714,1.268331056,11914.01
18/08/2020 00:00,1.08E+11,18294262.5,325034.1429,1.245246229,12293.72
19/08/2020 00:00,1.17E+11,18295587.5,323244.7143,1.294059855,11969.53
20/08/2020 00:00,1.18E+11,18296912.5,324435.7143,1.265249952,11734
21/08/2020 00:00,1.16E+11,18298250,317095.4286,1.344396961,11865.82
22/08/2020 00:00,1.14E+11,18299575,316801,1.318342846,11522.8
23/08/2020 00:00,1.21E+11,18300912.5,317323.7143,1.251878968,11683.44
24/08/2020 00:00,1.24E+11,18302237.5,322493.5714,1.166158577,11653.02
25/08/2020 00:00,1.23E+11,18303562.5,316546.8571,1.318086656,11763.93
26/08/2020 00:00,1.24E+11,18304900,315161.8571,1.302465423,11337.4
27/08/2020 00:00,1.25E+11,18306225,314372.4286,1.26882631,11467.37
28/08/2020 00:00,1.24E+11,18307550,319861.7143,1.302147368,11302.01
29/08/2020 00:00,1.32E+11,18308875,317159.4286,1.328303404,11534.75
30/08/2020 00:00,1.35E+11,18310200,314357.4286,1.310540197,11481.64
31/08/2020 00:00,1.33E+11,18311537.5,310612.7143,1.171316933,11707.78
01/09/2020 00:00,1.34E+11,18312862.5,320912.5714,1.273975422,11659.57
02/09/2020 00:00,1.34E+11,18314187.5,319950.4286,1.293518292,11923.25
03/09/2020 00:00,1.28E+11,18315512.5,317488.2857,1.295405659,11397.44
04/09/2020 00:00,1.27E+11,18316837.5,309711.7143,1.300009081,10187.51
05/09/2020 00:00,1.26E+11,18318162.5,314388.8571,1.276079518,10467.89
06/09/2020 00:00,1.25E+11,18319500,313489.7143,1.421785773,10159.62
07/09/2020 00:00,1.30E+11,18320825,317024.2857,1.280486143,10254.93
08/09/2020 00:00,1.21E+11,18322162.5,310761.4286,1.249473174,10367.74
09/09/2020 00:00,1.26E+11,18323487.5,310392.1429,1.194565423,10121.52
10/09/2020 00:00,1.27E+11,18324812.5,315400.5714,1.333325968,10227.83
11/09/2020 00:00,1.25E+11,18326137.5,316834.4286,1.328602123,10352.66
12/09/2020 00:00,1.22E+11,18327462.5,313210,1.060539071,10395.44
13/09/2020 00:00,1.28E+11,18328787.5,312108.5714,0.938489469,10446.44
14/09/2020 00:00,1.29E+11,18330112.5,315874,1.160497602,10330.77
15/09/2020 00:00,1.30E+11,18331450,315915.2857,1.172355218,10674.64
16/09/2020 00:00,1.33E+11,18332775,319878.8571,1.309139768,10785.62
17/09/2020 00:00,1.31E+11,18334100,320250.2857,1.268264388,10948.43
18/09/2020 00:00,1.32E+11,18335425,322655.1429,1.153905552,10943.89
19/09/2020 00:00,1.26E+11,18336762.5,322113,1.249747779,10931.79
20/09/2020 00:00,1.27E+11,18338112.5,322682.2857,1.093970106,11081.43
21/09/2020 00:00,1.27E+11,18339437.5,314623,1.206441297,10919.65
22/09/2020 00:00,1.30E+11,18340762.5,311770.4286,1.286297791,10430.46
23/09/2020 00:00,1.37E+11,18342087.5,312817.4286,1.287952528,10532.22
24/09/2020 00:00,1.38E+11,18343425,308241.8571,1.258397307,10234.48
25/09/2020 00:00,1.39E+11,18344750,312229.4286,1.348089142,10732.43
26/09/2020 00:00,1.39E+11,18346087.5,309344.4286,1.312045573,10692.84
27/09/2020 00:00,1.42E+11,18347412.5,309385.4286,1.01567023,10732.4
28/09/2020 00:00,1.41E+11,18348750,309081.2857,1.244179667,10774.24
29/09/2020 00:00,1.42E+11,18350075,314039.4286,1.274256454,10692.33
30/09/2020 00:00,1.46E+11,18351400,314250.7143,1.324411436,10840.8
01/10/2020 00:00,1.62E+11,18352750,312565.7143,1.300792403,10777.92
02/10/2020 00:00,1.62E+11,18354087.5,307190.4286,1.291145963,10619.24
03/10/2020 00:00,1.60E+11,18355437.5,312146.5714,1.324275397,10575.06
04/10/2020 00:00,1.62E+11,18356800,313380.4286,1.219977316,10551.77
05/10/2020 00:00,1.69E+11,18358125,313310.4286,1.199752821,10673.46
06/10/2020 00:00,1.62E+11,18359462.5,309057,1.300707385,10788.56
07/10/2020 00:00,1.59E+11,18360787.5,311790.8571,1.278854629,10603.74
08/10/2020 00:00,1.64E+11,18362112.5,315429.4286,1.22370558,10670.8
09/10/2020 00:00,1.63E+11,18363437.5,318843.7143,1.313543986,10923.3
10/10/2020 00:00,1.66E+11,18364762.5,317076.7143,1.298188839,11063.19
11/10/2020 00:00,1.69E+11,18366137.5,315373.4286,1.066880514,11302.67
12/10/2020 00:00,1.80E+11,18367462.5,318114.5714,1.184181315,11376.61
13/10/2020 00:00,1.81E+11,18368800,320299.2857,1.257751488,11540.04
14/10/2020 00:00,1.77E+11,18370125,312297.4286,1.136457477,11428.24
15/10/2020 00:00,1.60E+11,18371450,313835.4286,1.261410596,11431.32
16/10/2020 00:00,1.57E+11,18372787.5,311736,1.21563509,11503.73
17/10/2020 00:00,1.58E+11,18374137.5,308390.7143,1.029741242,11327.57
18/10/2020 00:00,1.58E+11,18375231.25,304885.1429,1.083029592,11366.51
19/10/2020 00:00,1.63E+11,18375893.75,303421.5714,1.27557052,11508.2
20/10/2020 00:00,1.68E+11,18376562.5,303042.7143,1.226298278,11758.16
21/10/2020 00:00,1.78E+11,18377225,302578.5714,1.297150062,11925.46
22/10/2020 00:00,1.75E+11,18377887.5,302306.2857,1.283932423,12831.56
23/10/2020 00:00,1.74E+11,18378550,302195.1429,1.284365397,12990.25
24/10/2020 00:00,1.75E+11,18379212.5,306724.4286,1.337988868,12944.52
25/10/2020 00:00,1.81E+11,18379875,308255.2857,1.373567197,13128.46
